subject,phase,angle,muscle,r,p,n
subject_570,Warmup,Horizontal,UTL,,,61
subject_570,Warmup,Horizontal,UTR,,,61
subject_571,Cooldown,Sagittal,MTL,-0.6014987627767201,2.950297354950392e-07,61
subject_571,Cooldown,Sagittal,MTR,-0.40793437479229483,0.0011009494347145087,61
subject_571,Cooldown,Sagittal,SCML,0.252949352540647,0.04920156575638223,61
subject_571,Cooldown,Sagittal,SCMR,0.6124578616222242,1.5586474647514435e-07,61
subject_571,Cooldown,Sagittal,STL,-0.753118173453987,2.5315814446699135e-12,61
subject_571,Cooldown,Sagittal,STR,-0.6277004661078492,6.156654148707967e-08,61
subject_571,Cooldown,Sagittal,UTL,-0.4650941416133889,0.00015903699257109163,61
subject_571,Cooldown,Sagittal,UTR,,,61
subject_571,Cooldown,Frontal,MTL,-0.25927705098245674,0.04361475944401495,61
subject_571,Cooldown,Frontal,MTR,-0.16549598998880216,0.2024384505959525,61
subject_571,Cooldown,Frontal,SCML,0.046890530496827273,0.7197089493873402,61
subject_571,Cooldown,Frontal,SCMR,0.12688025899141497,0.3298525395884271,61
subject_571,Cooldown,Frontal,STL,-0.41649824147181874,0.0008415228277280188,61
subject_571,Cooldown,Frontal,STR,-0.25376051798282995,0.04845425162997703,61
subject_571,Cooldown,Frontal,UTL,-0.4054651754725652,0.0011880900655325182,61
subject_571,Cooldown,Frontal,UTR,,,61
subject_571,Cooldown,Horizontal,MTL,-0.33476630303202143,0.008362312267577762,61
subject_571,Cooldown,Horizontal,MTR,-0.27458359686896144,0.0322297766509065,61
subject_571,Cooldown,Horizontal,SCML,0.09403547837978131,0.47100414839113836,61
subject_571,Cooldown,Horizontal,SCMR,0.09027405924459003,0.48900553487439535,61
subject_571,Cooldown,Horizontal,STL,-0.34228914130240395,0.006930873075625866,61
subject_571,Cooldown,Horizontal,STR,-0.22944656724666637,0.07527651948061727,61
subject_571,Cooldown,Horizontal,UTL,-0.21440089070590138,0.09706765925972197,61
subject_571,Cooldown,Horizontal,UTR,,,61
subject_571,Second_threshold,Sagittal,MTL,0.09593671849388666,0.46979860476978513,59
subject_571,Second_threshold,Sagittal,MTR,-0.002907173287693535,0.982565477361739,59
subject_571,Second_threshold,Sagittal,SCML,0.07849367876772545,0.5545645583199942,59
subject_571,Second_threshold,Sagittal,SCMR,0.21513082328932162,0.10177316988923264,59
subject_571,Second_threshold,Sagittal,STL,-0.11047258493235433,0.40487064014634616,59
subject_571,Second_threshold,Sagittal,STR,0.04651477260309656,0.7264650446698616,59
subject_571,Second_threshold,Sagittal,UTL,-0.002907173287693535,0.982565477361739,59
subject_571,Second_threshold,Sagittal,UTR,-0.34595362123553064,0.007277153830651524,59
subject_571,Second_threshold,Frontal,MTL,,,59
subject_571,Second_threshold,Frontal,MTR,,,59
subject_571,Second_threshold,Frontal,SCML,,,59
subject_571,Second_threshold,Frontal,SCMR,,,59
subject_571,Second_threshold,Frontal,STL,,,59
subject_571,Second_threshold,Frontal,STR,,,59
subject_571,Second_threshold,Frontal,UTL,,,59
subject_571,Second_threshold,Frontal,UTR,,,59
subject_571,Second_threshold,Horizontal,MTL,,,59
subject_571,Second_threshold,Horizontal,MTR,,,59
subject_571,Second_threshold,Horizontal,SCML,,,59
subject_571,Second_threshold,Horizontal,SCMR,,,59
subject_571,Second_threshold,Horizontal,STL,,,59
subject_571,Second_threshold,Horizontal,STR,,,59
subject_571,Second_threshold,Horizontal,UTL,,,59
subject_571,Second_threshold,Horizontal,UTR,,,59
subject_571,Vo2max,Sagittal,MTL,0.1927644808189474,0.14354134891029421,59
subject_571,Vo2max,Sagittal,MTR,0.2081856392844632,0.11358547733901377,59
subject_571,Vo2max,Sagittal,SCML,0.2081856392844632,0.11358547733901377,59
subject_571,Vo2max,Sagittal,SCMR,0.223606797749979,0.08867334385123035,59
subject_571,Vo2max,Sagittal,STL,-0.18505390158618948,0.16056757089996215,59
subject_571,Vo2max,Sagittal,STR,-0.2081856392844632,0.11358547733901377,59
subject_571,Vo2max,Sagittal,UTL,0.223606797749979,0.08867334385123035,59
subject_571,Vo2max,Sagittal,UTR,0.04626347539654737,0.7278855135982397,59
subject_571,Vo2max,Frontal,MTL,,,59
subject_571,Vo2max,Frontal,MTR,,,59
subject_571,Vo2max,Frontal,SCML,,,59
subject_571,Vo2max,Frontal,SCMR,,,59
subject_571,Vo2max,Frontal,STL,,,59
subject_571,Vo2max,Frontal,STR,,,59
subject_571,Vo2max,Frontal,UTL,,,59
subject_571,Vo2max,Frontal,UTR,,,59
subject_571,Vo2max,Horizontal,MTL,,,59
subject_571,Vo2max,Horizontal,MTR,,,59
subject_571,Vo2max,Horizontal,SCML,,,59
subject_571,Vo2max,Horizontal,SCMR,,,59
subject_571,Vo2max,Horizontal,STL,,,59
subject_571,Vo2max,Horizontal,STR,,,59
subject_571,Vo2max,Horizontal,UTL,,,59
subject_571,Vo2max,Horizontal,UTR,,,59
subject_571,WanT,Sagittal,MTL,-0.10846451253284056,0.5979000371945064,26
subject_571,WanT,Sagittal,MTR,-0.18470155009585948,0.3663748509946495,26
subject_571,WanT,Sagittal,SCML,0.7616773116523435,6.18364755760735e-06,26
subject_571,WanT,Sagittal,SCMR,0.8049938102676953,7.097981147751487e-07,26
subject_571,WanT,Sagittal,STL,-0.2917799346730088,0.14808985113615672,26
subject_571,WanT,Sagittal,STR,-0.6060844486260005,0.0010316446415213983,26
subject_571,WanT,Sagittal,UTL,0.4224224944969094,0.031571671958660404,26
subject_571,WanT,Sagittal,UTR,,,26
subject_571,WanT,Frontal,MTL,-0.31038422052095016,0.12277786854555962,26
subject_571,WanT,Frontal,MTR,-0.6241709477223979,0.0006549649359356992,26
subject_571,WanT,Frontal,SCML,0.4377891928906945,0.02530123342996601,26
subject_571,WanT,Frontal,SCMR,0.5440230125817871,0.004067038313957222,26
subject_571,WanT,Frontal,STL,-0.09716046854309887,0.6368001038433163,26
subject_571,WanT,Frontal,STR,-0.45215533220835125,0.020390091146666692,26
subject_571,WanT,Frontal,UTL,0.2805177729921376,0.16511440709248212,26
subject_571,WanT,Frontal,UTR,,,26
subject_571,WanT,Horizontal,MTL,-0.37731998405911443,0.057398711005377905,26
subject_571,WanT,Horizontal,MTR,-0.5964090070611808,0.0013011601463076732,26
subject_571,WanT,Horizontal,SCML,0.31646192211409596,0.11523886425851122,26
subject_571,WanT,Horizontal,SCMR,0.43817804600413285,0.02515674236698729,26
subject_571,WanT,Horizontal,STL,-0.19474579822405905,0.34041502593360173,26
subject_571,WanT,Horizontal,STR,-0.5355509451161624,0.004809063543732349,26
subject_571,WanT,Horizontal,UTL,0.2799470849470849,0.16601227832612211,26
subject_571,WanT,Horizontal,UTR,,,26
subject_571,Warmup,Sagittal,MTL,0.061194534459729485,0.6394296143181321,61
subject_571,Warmup,Sagittal,MTR,-0.014788130232733338,0.909938823535721,61
subject_571,Warmup,Sagittal,SCML,0.31545815449692627,0.013270553459354226,61
subject_571,Warmup,Sagittal,SCMR,0.22775037986492433,0.07751877126586397,61
subject_571,Warmup,Sagittal,STL,0.035801108158087167,0.7841470595618256,61
subject_571,Warmup,Sagittal,STR,-0.13842875583113187,0.28736100504770173,61
subject_571,Warmup,Sagittal,UTL,0.12561676772303995,0.3347304014971394,61
subject_571,Warmup,Sagittal,UTR,-0.1633610823036912,0.2084040777645928,61
subject_571,Warmup,Frontal,MTL,0.3498119795727864,0.005718614205325535,61
subject_571,Warmup,Frontal,MTR,0.42880178141180275,0.0005648621818899975,61
subject_571,Warmup,Frontal,SCML,0.3159592073560652,0.013117150796698717,61
subject_571,Warmup,Frontal,SCMR,0.40247184746546394,0.0013020218581360212,61
subject_571,Warmup,Frontal,STL,0.22192372897628387,0.08562742349186814,61
subject_571,Warmup,Frontal,STR,-0.030091353081530013,0.8179278155654406,61
subject_571,Warmup,Frontal,UTL,0.27458359686896144,0.0322297766509065,61
subject_571,Warmup,Frontal,UTR,0.42504036227661146,0.0006390937602872009,61
subject_571,Warmup,Horizontal,MTL,,,61
subject_571,Warmup,Horizontal,MTR,,,61
subject_571,Warmup,Horizontal,SCML,,,61
subject_571,Warmup,Horizontal,SCMR,,,61
subject_571,Warmup,Horizontal,STL,,,61
subject_571,Warmup,Horizontal,STR,,,61
subject_571,Warmup,Horizontal,UTL,,,61
subject_571,Warmup,Horizontal,UTR,,,61
subject_572,Cooldown,Sagittal,MTL,0.33989953541351886,0.007360357087024216,61
subject_572,Cooldown,Sagittal,MTR,-0.11399829911879077,0.381686942160779,61
subject_572,Cooldown,Sagittal,SCML,0.28335128652537045,0.026909509385133278,61
subject_572,Cooldown,Sagittal,SCMR,0.11930301289816682,0.35977905255625764,61
subject_572,Cooldown,Sagittal,STL,-0.5335746354985376,9.516207118171775e-06,61
subject_572,Cooldown,Sagittal,STR,-0.3933710503096292,0.0017112139035946614,61
subject_572,Cooldown,Sagittal,UTL,0.25470583211673986,0.04759509343138119,61
subject_572,Cooldown,Sagittal,UTR,0.3667679107060584,0.0036451307391702128,61
subject_572,Cooldown,Frontal,MTL,0.23358159053546898,0.07002615750202522,61
subject_572,Cooldown,Frontal,MTR,0.025275164265991676,0.8466830747354479,61
subject_572,Cooldown,Frontal,SCML,0.30003573619617413,0.01880965990552055,61
subject_572,Cooldown,Frontal,SCMR,0.2919159370479208,0.022445857863619672,61
subject_572,Cooldown,Frontal,STL,-0.43242509298555326,0.0005008423948164009,61
subject_572,Cooldown,Frontal,STR,-0.3909713815444703,0.0018367437150147241,61
subject_572,Cooldown,Frontal,UTL,0.13364090477839563,0.3045192184074394,61
subject_572,Cooldown,Frontal,UTR,0.19435624502604953,0.13337614313125618,61
subject_572,Cooldown,Horizontal,MTL,0.1342261709443036,0.30238698001150205,61
subject_572,Cooldown,Horizontal,MTR,-0.2546963441429287,0.04760365426611818,61
subject_572,Cooldown,Horizontal,SCML,-0.14642855012105851,0.2601374061044858,61
subject_572,Cooldown,Horizontal,SCMR,-0.29321313783082864,0.021827835349535012,61
subject_572,Cooldown,Horizontal,STL,0.4129712358520304,0.000940808118477475,61
subject_572,Cooldown,Horizontal,STR,0.30214644460213996,0.01795117474685611,61
subject_572,Cooldown,Horizontal,UTL,-0.1725811293646074,0.18351135789222922,61
subject_572,Cooldown,Horizontal,UTR,-0.15393770653752303,0.23621720510732552,61
subject_572,Second_threshold,Sagittal,MTL,0.2949360846998503,0.023348940661070464,59
subject_572,Second_threshold,Sagittal,MTR,-0.03266412642987572,0.8059956214733506,59
subject_572,Second_threshold,Sagittal,SCML,0.06952364524524006,0.6008148326306404,59
subject_572,Second_threshold,Sagittal,SCMR,0.505844453336057,4.3713519153577197e-05,59
subject_572,Second_threshold,Sagittal,STL,-0.610549460442466,2.827465029029074e-07,59
subject_572,Second_threshold,Sagittal,STR,-0.07467798446169752,0.574030668330775,59
subject_572,Second_threshold,Sagittal,UTL,-0.5227458912318826,2.1639858570939794e-05,59
subject_572,Second_threshold,Sagittal,UTR,-0.47710601549545995,0.00013313810055752721,59
subject_572,Second_threshold,Frontal,MTL,0.2718423994820809,0.03727092440461708,59
subject_572,Second_threshold,Frontal,MTR,0.061881712042905844,0.6415025189761314,59
subject_572,Second_threshold,Frontal,SCML,-0.041391078916115834,0.7556015692344461,59
subject_572,Second_threshold,Frontal,SCMR,0.36213778946080216,0.004825321556595865,59
subject_572,Second_threshold,Frontal,STL,-0.33454373685005834,0.009603525275121781,59
subject_572,Second_threshold,Frontal,STR,0.028960094819196553,0.8276372776848162,59
subject_572,Second_threshold,Frontal,UTL,-0.5390402554554227,1.0593514992864476e-05,59
subject_572,Second_threshold,Frontal,UTR,-0.5348055246092194,1.280004588070962e-05,59
subject_572,Second_threshold,Horizontal,MTL,-0.2503102444549492,0.0558642797982759,59
subject_572,Second_threshold,Horizontal,MTR,-0.09591201756982246,0.46991349498336066,59
subject_572,Second_threshold,Horizontal,SCML,-0.11549684912953445,0.3837067454111961,59
subject_572,Second_threshold,Horizontal,SCMR,-0.09846072852622333,0.45813881293566155,59
subject_572,Second_threshold,Horizontal,STL,0.1564103671138643,0.23680792941192408,59
subject_572,Second_threshold,Horizontal,STR,0.14514238183293413,0.27271721618654604,59
subject_572,Second_threshold,Horizontal,UTL,0.05566921299507177,0.675377428245974,59
subject_572,Second_threshold,Horizontal,UTR,0.11817970276785117,0.3726810153372441,59
subject_572,Vo2max,Sagittal,MTL,0.039930458993731724,0.7639719694566083,59
subject_572,Vo2max,Sagittal,MTR,-0.007389056068418158,0.9557060479086551,59
subject_572,Vo2max,Sagittal,SCML,0.26568089999604333,0.04197375234312921,59
subject_572,Vo2max,Sagittal,SCMR,0.17157388190866965,0.1938252876069008,59
subject_572,Vo2max,Sagittal,STL,-0.4669587872997539,0.0001927889843991372,59
subject_572,Vo2max,Sagittal,STR,-0.3210101518363585,0.013176603271554408,59
subject_572,Vo2max,Sagittal,UTL,-0.3955509494545609,0.0019299671110470072,59
subject_572,Vo2max,Sagittal,UTR,-0.11453036906048145,0.38772582241506415,59
subject_572,Vo2max,Frontal,MTL,0.015854680052201083,0.9051296724601512,59
subject_572,Vo2max,Frontal,MTR,0.03279673860355754,0.8052233768576254,59
subject_572,Vo2max,Frontal,SCML,0.13518570115305967,0.3073210763873887,59
subject_572,Vo2max,Frontal,SCMR,-0.012697774732072547,0.9239570638595435,59
subject_572,Vo2max,Frontal,STL,-0.13802691594117533,0.2971703392294235,59
subject_572,Vo2max,Frontal,STR,-0.012347007474280488,0.9260517490649363,59
subject_572,Vo2max,Frontal,UTL,-0.23220792465834328,0.07677082581584153,59
subject_572,Vo2max,Frontal,UTR,-0.011820856587592398,0.9291947082729064,59
subject_572,Vo2max,Horizontal,MTL,0.07504787743864566,0.5721299143503077,59
subject_572,Vo2max,Horizontal,MTR,-0.025015959146215218,0.8508223134011289,59
subject_572,Vo2max,Horizontal,SCML,-0.057179335191349066,0.6670808482756193,59
subject_572,Vo2max,Horizontal,SCMR,-0.028589667595674533,0.8298088917460062,59
subject_572,Vo2max,Horizontal,STL,0.19655396472026243,0.13568498536376036,59
subject_572,Vo2max,Horizontal,STR,0.03216337604513385,0.8089133119283549,59
subject_572,Vo2max,Horizontal,UTL,0.09649012813540155,0.46722852311002205,59
subject_572,Vo2max,Horizontal,UTR,0.0821952943375643,0.5359861002870885,59
subject_572,WanT,Sagittal,MTL,-0.06402033473094458,0.7322354717645155,31
subject_572,WanT,Sagittal,MTR,0.3094995800050123,0.09020943844153173,31
subject_572,WanT,Sagittal,SCML,0.6118631354381041,0.000254609844401581,31
subject_572,WanT,Sagittal,SCMR,-0.28115936813367065,0.1254741831348751,31
subject_572,WanT,Sagittal,STL,0.2063330533366749,0.26543354906173766,31
subject_572,WanT,Sagittal,STR,-0.4626182786767938,0.008781207832306355,31
subject_572,WanT,Sagittal,UTL,-0.029359643953044648,0.875415435122355,31
subject_572,WanT,Sagittal,UTR,0.13517669403380975,0.4684267375244324,31
subject_572,WanT,Frontal,MTL,-0.17806052104592396,0.3378882098191233,31
subject_572,WanT,Frontal,MTR,0.07621267437763282,0.6836480795782391,31
subject_572,WanT,Frontal,SCML,0.13094723143066003,0.48258269944419896,31
subject_572,WanT,Frontal,SCMR,0.011778322403815981,0.9498572375384362,31
subject_572,WanT,Frontal,STL,0.17598199356289762,0.3436490484798313,31
subject_572,WanT,Frontal,STR,0.04988465959263239,0.7898556357115416,31
subject_572,WanT,Frontal,UTL,0.29237953261237315,0.11046550798806908,31
subject_572,WanT,Frontal,UTR,0.14757545129487082,0.4282138636107418,31
subject_572,WanT,Horizontal,MTL,0.2797154638927579,0.12750981420251606,31
subject_572,WanT,Horizontal,MTR,-0.032274861218395144,0.8631553913155318,31
subject_572,WanT,Horizontal,SCML,-0.4841229182759271,0.005787106379516397,31
subject_572,WanT,Horizontal,SCMR,0.20440745438316926,0.2700182742103031,31
subject_572,WanT,Horizontal,STL,-0.46260634413033036,0.008783177216546381,31
subject_572,WanT,Horizontal,STR,0.05379143536399191,0.7738072519749585,31
subject_572,WanT,Horizontal,UTL,-0.2366823156015644,0.19986236821034234,31
subject_572,WanT,Horizontal,UTR,-0.19364916731037088,0.29657472240465776,31
subject_572,Warmup,Sagittal,MTL,-0.36688632264366605,0.004260325279554695,59
subject_572,Warmup,Sagittal,MTR,-0.09140131854411428,0.4911451520397041,59
subject_572,Warmup,Sagittal,SCML,0.08088480438307376,0.5425284414589692,59
subject_572,Warmup,Sagittal,SCMR,0.21033028322081057,0.10983087574303703,59
subject_572,Warmup,Sagittal,STL,-0.674606081197172,4.67528295375245e-09,59
subject_572,Warmup,Sagittal,STR,0.5655680023603212,3.0482784079442696e-06,59
subject_572,Warmup,Sagittal,UTL,0.47827795564120296,0.00012746989083598016,59
subject_572,Warmup,Sagittal,UTR,0.15086580088246243,0.2540486677123336,59
subject_572,Warmup,Frontal,MTL,0.03673661252444603,0.788082138255434,56
subject_572,Warmup,Frontal,MTR,0.07035347805808122,0.6063838940212948,56
subject_572,Warmup,Frontal,SCML,-0.3311388591674936,0.012670569733757379,56
subject_572,Warmup,Frontal,SCMR,-0.1649645806773651,0.22437230732802468,56
subject_572,Warmup,Frontal,STL,-0.4577114513661048,0.00038986974303502613,56
subject_572,Warmup,Frontal,STR,0.27912185321866795,0.03722863116432111,56
subject_572,Warmup,Frontal,UTL,0.33540463566513296,0.011504346989056316,56
subject_572,Warmup,Frontal,UTR,-0.044185804318831096,0.7464252567995231,56
subject_572,Warmup,Horizontal,MTL,0.1872260816969791,0.1556275523067468,59
subject_572,Warmup,Horizontal,MTR,-0.07090003825726292,0.5936088646951311,59
subject_572,Warmup,Horizontal,SCML,0.15953516283243127,0.2274544912912571,59
subject_572,Warmup,Horizontal,SCMR,-0.04333004043579172,0.7445330777368712,59
subject_572,Warmup,Horizontal,STL,0.5100449596972172,3.6832254599978946e-05,59
subject_572,Warmup,Horizontal,STR,-0.22402638580663292,0.08806097194327653,59
subject_572,Warmup,Horizontal,UTL,-0.373565409078063,0.0035645990521068374,59
subject_572,Warmup,Horizontal,UTR,0.2181818687245959,0.09689514363750529,59
subject_573,Cooldown,Sagittal,MTL,0.37686136914807744,0.0027560493406385534,61
subject_573,Cooldown,Sagittal,MTR,0.39529597405649025,0.0016161344358842735,61
subject_573,Cooldown,Sagittal,SCML,-0.6636995219066755,5.5493735630482255e-09,61
subject_573,Cooldown,Sagittal,SCMR,-0.8006154286244062,9.619800201219333e-15,61
subject_573,Cooldown,Sagittal,STL,0.4381846467005526,0.0004125295464237858,61
subject_573,Cooldown,Sagittal,STR,0.6347577296525055,3.9362964053127e-08,61
subject_573,Cooldown,Sagittal,UTL,-0.06366119391841098,0.6259617638428305,61
subject_573,Cooldown,Sagittal,UTR,-0.09714445589491585,0.4563984960115373,61
subject_573,Cooldown,Frontal,MTL,-0.016414853495000083,0.9000800292890059,61
subject_573,Cooldown,Frontal,MTR,0.17154892344589137,0.18618626804961572,61
subject_573,Cooldown,Frontal,SCML,0.0023449790707142973,0.9856899151643223,61
subject_573,Cooldown,Frontal,SCMR,0.16012857082877632,0.2176713194233892,61
subject_573,Cooldown,Frontal,STL,-0.057528122916614396,0.6596627805715674,61
subject_573,Cooldown,Frontal,STR,-0.14487097973231056,0.2652965398305904,61
subject_573,Cooldown,Frontal,UTL,0.1184062159342492,0.3634276410986823,61
subject_573,Cooldown,Frontal,UTR,0.42057351904629153,0.0007386602475303081,61
subject_573,Cooldown,Horizontal,MTL,-0.15426285492554168,0.23521689017654718,61
subject_573,Cooldown,Horizontal,MTR,-0.12997787642802264,0.3180846795368636,61
subject_573,Cooldown,Horizontal,SCML,0.33621127232491693,0.008068910999981712,61
subject_573,Cooldown,Horizontal,SCMR,0.4901993325857059,6.068900755374464e-05,61
subject_573,Cooldown,Horizontal,STL,-0.2911105979723816,0.02283695048542352,61
subject_573,Cooldown,Horizontal,STR,-0.24017053699385155,0.06226894860354443,61
subject_573,Cooldown,Horizontal,UTL,0.054958932950538116,0.6739879778658374,61
subject_573,Cooldown,Horizontal,UTR,0.4138064157844579,0.0009163875080534771,61
